com.google.gson.functional.VersioningTest;testVersionedUntilSerialization
com.google.gson.functional.DefaultTypeAdaptersTest;testBadValueForBigDecimalDeserialization
com.google.gson.functional.NullObjectAndFieldTest;testAbsentJsonElementsAreSetToNull
